Day,Month,Year,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal
17,12,2019,Gujarat,24.75,23,24.5,61.75,73.75
17,12,2019,Haryana,33,20.75,24.25,59.5,78
17,12,2019,Himachal Pradesh,33.25,29.90896552,27.25,66.5,91.67
17,12,2019,Jammu and Kashmir,32.5,27.5,30.5,68,100
17,12,2019,Jharkhand,35,30,28,70,95
17,12,2019,Karnataka,45.5,34,36.25,69,94
17,12,2019,Kerala,39,37,40,72.5,96
17,12,2019,Madhya Pradesh,27.5,22.67,25.17,62.17,88.67
17,12,2019,Maharashtra,39,32.25,31.5,69,87.25
17,12,2019,Manipur,45,29.90896552,35,75,100
17,12,2019,Meghalaya,30.5,33.5,30,70,80
17,12,2019,Mizoram,35,29.90896552,35,100,100
17,12,2019,Nagaland,26,60,45,65,80
17,12,2019,Odisha,27.14,33.14,28.14,62.29,85.29
17,12,2019,Puducherry,34,38,32,75,105
17,12,2019,Punjab,31.33,22.33,24.33,64,85.33
17,12,2019,Rajasthan,29.67,23,25.67,59,79.67
17,12,2019,Sikkim,59,30,34,65,100
17,12,2019,Tamil Nadu,43.22,35.44,35.44,70.67,97
17,12,2019,Telangana,37.33,30,32.67,62,85.67
17,12,2019,Tripura,32,29.90896552,29,67,89.728125
17,12,2019,Uttar Pradesh,28,22.13,24.75,63.88,88.25
17,12,2019,Uttarakhand,27.25,24.5,27.25,63.5,94.5
17,12,2019,West Bengal,31.67,20.4,25.33,70,80
17,12,2020,Andaman and Nicobar,39,42,56,85.5,115
17,12,2020,Andhra Pradesh,43.5,32.75,38,77.75,99.5
17,12,2020,Arunachal pradesh,40,25,30,80,120
17,12,2020,Assam,32,25,30,73,101
17,12,2020,Bihar,31.83,19,23.33,68.5,99.17
17,12,2020,Chandigarh,32,23,25,68,100
17,12,2020,Chhattisgarh,26,27.4,30.8,69,99
17,12,2020,Delhi,34,20,24,76,114
17,12,2020,Goa,44,32,27,80,114
17,12,2020,Gujarat,27.75,24,26.75,68,94.5
17,12,2020,Haryana,30.5,22.25,25,71.25,102.5
17,12,2020,Himachal Pradesh,34.8,28.02241379,24.4,72.4,106.2
17,12,2020,Jammu and Kashmir,51.67,25.67,29.67,79.33,117.67
17,12,2020,Jharkhand,34,30,25,75,105
17,12,2020,Karnataka,44.5,34.25,39.75,84.75,110.75
17,12,2020,Kerala,37.5,34.83,35.83,85,112.67
17,12,2020,Madhya Pradesh,29.6,21.8,24.1,69.7,106.2
17,12,2020,Maharashtra,41.5,35.75,40,79.75,103.75
17,12,2020,Manipur,45,28.02241379,35,75.04032258,130
17,12,2020,Meghalaya,32,31.33,29.33,85,118.33
17,12,2020,Nagaland,26,34,28,70,115
17,12,2020,Odisha,28.33,33.56,26.89,68.22,96.11
17,12,2020,Puducherry,37,34,32,83,115
17,12,2020,Punjab,30.67,20.67,24.67,64.33,100.33
17,12,2020,Rajasthan,40,21.75,25,63.33,101.75
17,12,2020,Sikkim,52,28,32,80,110
17,12,2020,Tamil Nadu,46.78,35.56,40,78.44,110.22
17,12,2020,Telangana,40.33,33,38,71.83,105.5
17,12,2020,Tripura,31,28.02241379,39,75,107.6525806
17,12,2020,Uttar Pradesh,29,20.63,24.13,71,104.25
17,12,2020,Uttarakhand,26.5,23.25,26.25,76,109.5
17,12,2020,West Bengal,30.67,22.2,27.33,77.17,100.33
17,12,2021,Andaman and Nicobar,42.5,41,57,90.5,114.5
17,12,2021,Andhra Pradesh,47.25,35.75,40,75.5,104.25
17,12,2021,Arunachal pradesh,24,28.30107143,35,90,100
17,12,2021,Assam,36,25,29,69,99
17,12,2021,Bihar,33.88,20.71,25.65,70,97.94
17,12,2021,Chandigarh,37,20,24,70,115
17,12,2021,Chhattisgarh,33,28.6,31.8,79,95.8
17,12,2021,Delhi,32,28.30107143,26,75,105
17,12,2021,Goa,38,37,32,82,108
17,12,2021,Gujarat,33.57,28.57,30,73.14,99.71
17,12,2021,Haryana,33,22,26.33,68.33,98.67
17,12,2021,Himachal Pradesh,31.88,26,25.38,70.75,106
17,12,2021,Jammu and Kashmir,34.25,28.25,30.75,86.25,118.75
17,12,2021,Jharkhand,31.33,24.78,27.89,71.89,94.22
17,12,2021,Karnataka,44.82,33.09,38.36,77.55,101.55
17,12,2021,Kerala,42.56,37.33,39.78,95.63,118.67
17,12,2021,Madhya Pradesh,32.64,23.18,28.27,73.55,101.45
17,12,2021,Maharashtra,33.8,32.6,35.4,76.4,105.2
17,12,2021,Meghalaya,24.6,31.8,31.4,83.33,108.25
17,12,2021,Nagaland,24,30,35,80,110
17,12,2021,Odisha,29.38,33.57,30,70.13,97.88
17,12,2021,Puducherry,34,30,30,75,101
17,12,2021,Punjab,36.5,21.5,25.5,75,106
17,12,2021,Rajasthan,38.17,25.83,27.5,73.33,103.83
17,12,2021,Sikkim,62,25,31,85,115
17,12,2021,Tamil Nadu,46.44,36.89,41.67,78.89,104.78
17,12,2021,Telangana,41,30.5,37.17,69.67,94.67
17,12,2021,Tripura,32,28.30107143,30,75,115
17,12,2021,Uttar Pradesh,30.17,21.82,25.5,72.33,100.67
17,12,2021,Uttarakhand,31.33,21.33,25.67,78,105
17,12,2021,West Bengal,32,20.33,28.2,75.8,110
17,12,2022,Andaman and Nicobar,53.5,40,66,81.5,123
17,12,2022,Andhra Pradesh,49.8,40.6,43,70,113.4
17,12,2022,Arunachal pradesh,39.5,40,40.5,86,120
17,12,2022,Assam,37.25,30,35,69.55,109.18
17,12,2022,Bihar,36.22,28.51,34.32,67.49,109.22
17,12,2022,Chandigarh,38,28,35,74,114
17,12,2022,Chhattisgarh,34.29,31,34.29,70.14,101.43
17,12,2022,Delhi,33,28,33,72,120
17,12,2022,Gujarat,34,31.67,32.67,68.33,104
17,12,2022,Haryana,38.75,24.75,32,66.5,109
17,12,2022,Himachal Pradesh,33.5,24.5,32.5,68.83,112.5
17,12,2022,Jammu and Kashmir,38.25,29.25,40.25,81.75,118.75
17,12,2022,Jharkhand,37.33,30.15,34.07,73.13,106.93
17,12,2022,Karnataka,49.07,39.36,44.21,76.43,115.86
17,12,2022,Kerala,52.71,43,47.14,94.71,134.79
17,12,2022,Madhya Pradesh,33,29.21,34,67.63,105.32
17,12,2022,Maharashtra,42.31,36.75,41.06,69.81,117.38
17,12,2022,Meghalaya,26.33,38.67,37.5,80,109.25
17,12,2022,Mizoram,45.5,32.79517241,47.5,74.40133333,114.0613333
17,12,2022,Nagaland,33.7,38,40.5,98.25,118.13
17,12,2022,Odisha,31.44,34.75,38.56,66.78,109.11
17,12,2022,Puducherry,35,39,35,73,119
17,12,2022,Punjab,33.67,24,31,72.33,119
17,12,2022,Rajasthan,35.36,30.28,33.64,70.25,107.8
17,12,2022,Sikkim,52.25,35.25,40.75,79.75,123.25
17,12,2022,Tamil Nadu,51,39.78,48.78,73,121.33
17,12,2022,Telangana,43.9,36,39.7,68.5,107.4
17,12,2022,Tripura,33.5,32.79517241,38.5,72.5,115.5
17,12,2022,Uttar Pradesh,34.46,28.05,33.44,70.98,107.78
17,12,2022,Uttarakhand,33.33,26.33,33,77.33,113.67
17,12,2022,West Bengal,39.43,26.2,35,71.57,115.86
17,12,2023,Andaman and Nicobar,50,34.13925926,67,95,177
17,12,2023,Andhra Pradesh,54.5,45,49.25,85,171.75
17,12,2023,Arunachal pradesh,23,34.13925926,35,80,120
17,12,2023,Assam,42.56,31.67,35.88,80.19,143
17,12,2023,Bihar,38.76,27.71,33.29,77.76,150.1
17,12,2023,Chandigarh,42,32,36,80,135
17,12,2023,Chhattisgarh,42.14,36.71,39.86,86.29,165.14
17,12,2023,Delhi,39,30,32,87,163
17,12,2023,DNH and DD,49.67,40.67,45.67,89.67,168.67
17,12,2023,Gujarat,44.25,36.75,41,82,148.75
17,12,2023,Haryana,45,27.67,35,75,130
17,12,2023,Himachal Pradesh,38.83,21,33.42,84.17,158.58
17,12,2023,Jammu and Kashmir,39,45,50.5,104,122.5
17,12,2023,Jharkhand,38.46,31.5,35.46,82.08,155.23
17,12,2023,Karnataka,57.7,43.87,47.1,90.57,164.67
17,12,2023,Madhya Pradesh,39.38,28.85,34.18,81.59,159.26
17,12,2023,Maharashtra,49.26,40.42,43.89,84.47,171.58
17,12,2023,Meghalaya,41.5,36.5,35.5,90,119
17,12,2023,Mizoram,50,37.5,52.5,98,153.5510714
17,12,2023,Odisha,38,36.71,39.13,78.88,158
17,12,2023,Puducherry,60,41,38,83,180
17,12,2023,Punjab,37.91,25.64,31.45,84.09,162.27
17,12,2023,Rajasthan,38.38,28.88,32.25,70.25,119.13
17,12,2023,Sikkim,54,32,45,80,120
17,12,2023,Tamil Nadu,58.11,44.54,52.57,87.68,174.36
17,12,2023,Telangana,49,38,49.33,79,169.33
17,12,2023,Uttar Pradesh,37.81,26.67,33.33,79.79,151.75
17,12,2023,Uttarakhand,36,27,31,89,195
17,12,2023,West Bengal,42.5,28.5,37.57,79.64,146.36
18,1,2016,Andaman and Nicobar,37,27,46,71,140
18,1,2016,Andhra Pradesh,27,25.5,27,73.5,157
18,1,2016,Assam,24,23,25,66,112
18,1,2016,Bihar,23,17.33,20.67,63,140.33
18,1,2016,Chandigarh,28,18,22,64,142
18,1,2016,Chhattisgarh,21,24,27,70,144
18,1,2016,Delhi,28,19,21,73,156
18,1,2016,Goa,36,31,25,78,140
18,1,2016,Gujarat,24.75,20.5,23.5,70,131.5
18,1,2016,Haryana,26.25,17.75,21.25,63.75,159.25
18,1,2016,Himachal Pradesh,30,23.20518519,21.25,71.75,154.5
18,1,2016,Jammu and Kashmir,28,19,21.5,72.5,154
18,1,2016,Jharkhand,29,22,22,68,140
18,1,2016,Karnataka,34.5,31.5,27.25,69.25,151.25
18,1,2016,Kerala,32,32.17,33.83,65.67,159.17
18,1,2016,Madhya Pradesh,25.33,17.17,20.17,63.4,134.33
18,1,2016,Maharashtra,28.5,28,30,70,149
18,1,2016,Meghalaya,21,27,26,75,135
18,1,2016,Mizoram,40,23.20518519,25,68.72,144.6585714
18,1,2016,Nagaland,22,20,25,70,140
18,1,2016,Odisha,24.5,21,23,63.75,130.5
18,1,2016,Puducherry,28,32,26,72,160
18,1,2016,Punjab,28,18,22,68,160
18,1,2016,Rajasthan,26,18.5,22,61,137
18,1,2016,Tamil Nadu,29.4,31.2,27.75,70.6,143.4
18,1,2016,Telangana,27.33,27.17,29,65.33,152.33
18,1,2016,Tripura,28,23.20518519,25.00172414,70,144.6585714
18,1,2016,Uttar Pradesh,22,18,20.63,67.88,146.38
18,1,2016,Uttarakhand,22.25,20.75,21.75,68.5,139.5
18,1,2016,West Bengal,27.5,20,22.5,68,142
18,1,2017,Andaman and Nicobar,33,32,48,137,92
18,1,2017,Andhra Pradesh,30.25,28.75,30,112,87.75
18,1,2017,Assam,26,27,30,103,75
18,1,2017,Bihar,24,22,24.33,95.67,83
18,1,2017,Chandigarh,28,22,24,125,100
18,1,2017,Chhattisgarh,23,26,28,119.25,75.5
18,1,2017,Delhi,30,24,26,113,102
18,1,2017,Goa,41,32,28,145,85
18,1,2017,Gujarat,23.5,23,24.5,106.25,91
18,1,2017,Haryana,30.5,22.5,25.5,122.5,116.25
18,1,2017,Himachal Pradesh,31.5,25.60269231,26,118.5,105
18,1,2017,Jammu and Kashmir,31,22,25,115,110
18,1,2017,Jharkhand,31,26,26,100,80
18,1,2017,Karnataka,43.25,33.5,34.5,118.25,100.75
18,1,2017,Kerala,37.33,31.83,35.83,122.8,118.2
18,1,2017,Madhya Pradesh,23.5,17.83,21.67,126.67,100.33
18,1,2017,Maharashtra,32.75,28.25,31,105.75,88
18,1,2017,Meghalaya,25,30,30,145,100
18,1,2017,Mizoram,30,25.60269231,25,116.797,135
18,1,2017,Nagaland,25,25.60269231,35,110,110
18,1,2017,Odisha,24,25.60269231,28,97.33,74.5
18,1,2017,Puducherry,32,34,28,140,110
18,1,2017,Punjab,27.67,20,26.67,126,119.33
18,1,2017,Rajasthan,27,19.67,23.33,99,82.67
18,1,2017,Sikkim,24,24,27,140,110
18,1,2017,Tamil Nadu,35.2,31.8,31.5,115.8,83.2
18,1,2017,Telangana,27.33,26.83,28.5,120,126.33
18,1,2017,Tripura,29,25.60269231,26,129,100.529
18,1,2017,Uttar Pradesh,22.5,20.88,23.38,111,83.88
18,1,2017,Uttarakhand,22.75,22,24.75,75,138.75
18,1,2017,West Bengal,27.71,17.83,25,110.14,132.43
18,1,2018,Andaman and Nicobar,33,36,50,82,77
18,1,2018,Andhra Pradesh,30,27.5,29.5,77,67.75
18,1,2018,Assam,30,26,29,65,70
18,1,2018,Bihar,30,18.67,22,66.67,70
18,1,2018,Chandigarh,28,23,25,68,64
18,1,2018,Chhattisgarh,25.2,26,26.6,70.8,69.6
18,1,2018,Delhi,34,20,23,79,81
18,1,2018,Goa,41,30,28,85,70
18,1,2018,Gujarat,23.75,20.75,24,69,71.75
18,1,2018,Haryana,31,21,25.25,69,74.75
18,1,2018,Himachal Pradesh,30.75,24.78692308,23.75,66,72
18,1,2018,Jammu and Kashmir,30.5,21.5,23,83,79.5
18,1,2018,Jharkhand,34,24,24,75,70
18,1,2018,Karnataka,46,31.75,35.5,96.75,81
18,1,2018,Kerala,40.33,35.33,37.5,80.83,74.83
18,1,2018,Madhya Pradesh,24.33,18.83,21.83,72.17,66.83
18,1,2018,Maharashtra,34.75,26,30,71.5,68.75
18,1,2018,Manipur,50,24.78692308,30,100,100
18,1,2018,Meghalaya,25,29,28,85,62
18,1,2018,Odisha,26,24.78692308,23.25,59.75,65.5
18,1,2018,Puducherry,32,34,28,76,76
18,1,2018,Punjab,33.67,19.67,22.67,74.33,79.33
18,1,2018,Rajasthan,28.5,19,22,62.75,60.75
18,1,2018,Sikkim,54,21,29,75,85
18,1,2018,Tamil Nadu,36.4,30.8,30.5,72.6,72.4
18,1,2018,Telangana,27.33,26.83,28.5,94.17,92.17
18,1,2018,Tripura,31,24.78692308,31,77,74.55103448
18,1,2018,Uttar Pradesh,24.38,18,21.38,65.13,65.75
18,1,2018,Uttarakhand,23.25,21.5,24,77.25,91.75
18,1,2018,West Bengal,29.86,18.33,23.86,71.14,82.57
18,1,2019,Andaman and Nicobar,38,36,50,80,78
18,1,2019,Andhra Pradesh,32,31,31.25,72.5,68
18,1,2019,Arunachal pradesh,31,34,30,75,85
18,1,2019,Assam,30,30,32,65,70
18,1,2019,Bihar,31,21.67,25.67,61.17,73
18,1,2019,Chandigarh,28,23,25,56,58
18,1,2019,Chhattisgarh,26.6,26.8,27.6,63.8,75.6
18,1,2019,Delhi,36,25,27,77,86
18,1,2019,Goa,42,31,29,85,70
18,1,2019,Gujarat,22.5,20.75,22,57.25,67.5
18,1,2019,Haryana,29.25,20,24,60,73.75
18,1,2019,Himachal Pradesh,30,26.72607143,24.5,65,74.25
18,1,2019,Jammu and Kashmir,38,22,27,66,80
18,1,2019,Jharkhand,35,28,27,70,74
18,1,2019,Kerala,35.75,35.25,35.75,75.5,75.75
18,1,2019,Madhya Pradesh,26.33,20.83,23.33,57.17,68.5
18,1,2019,Maharashtra,36,28.75,30.5,71.5,72.25
18,1,2019,Meghalaya,26,32,30,66,62
18,1,2019,Nagaland,25,25,30,60,70
18,1,2019,Odisha,28,32,27.8,64.6,74.6
18,1,2019,Puducherry,32,35,32,75,85
18,1,2019,Punjab,32.67,20.67,22.67,68.5,77.67
18,1,2019,Rajasthan,27,22,23.5,55,64.5
18,1,2019,Sikkim,57,25,32,65,84
18,1,2019,Tamil Nadu,33.6,33.4,34.2,71.8,77.8
18,1,2019,Telangana,28.33,27.83,29.33,75,69.5
18,1,2019,Tripura,31,26.72607143,29,67,73.55758621
18,1,2019,Uttar Pradesh,26.75,20.88,23.88,62.88,70.75
18,1,2019,Uttarakhand,24,21.5,24.75,67.25,72.75
18,1,2019,West Bengal,29.8,19,25.6,69.8,75
18,1,2020,Andaman and Nicobar,42.5,40,53,86.5,98.5
18,1,2020,Andhra Pradesh,37.5,33.5,32.5,62.5,86.5
18,1,2020,Arunachal pradesh,23,36,30,75,95
18,1,2020,Assam,30,26,32,65,80
18,1,2020,Bihar,33.33,22,28.67,62,85.33
18,1,2020,Chandigarh,28,25,27,58,80
18,1,2020,Chhattisgarh,25.4,27.4,30.6,62.2,87
18,1,2020,Delhi,34,25,27,73,95
18,1,2020,Goa,42,33,32,80,90
18,1,2020,Gujarat,24.75,23,24.5,61.75,74.75
18,1,2020,Haryana,33,20.75,24.25,59.75,78.75
18,1,2020,Himachal Pradesh,32.25,29.94148148,27,68.5,93.5
18,1,2020,Jammu and Kashmir,35,25,28,66,98
18,1,2020,Jharkhand,34,30,30,70,90
18,1,2020,Karnataka,44.5,33.75,36,68.25,93.25
18,1,2020,Kerala,41,35.4,35.2,75,98
18,1,2020,Madhya Pradesh,27.6,22.8,25.4,62,88.2
18,1,2020,Maharashtra,39.5,33,32,68.5,86.75
18,1,2020,Manipur,55,29.94148148,40,75,100
18,1,2020,Nagaland,26,60,45,65,80
18,1,2020,Odisha,27.17,33.33,29.33,63.5,84
18,1,2020,Puducherry,34,42,32,70,105
18,1,2020,Punjab,32,22.67,26.67,62.33,86
18,1,2020,Rajasthan,30,24,26,56,78
18,1,2020,Tamil Nadu,45.14,36.57,35.14,69.86,95.43
18,1,2020,Telangana,36.5,30,32.5,63.17,84.67
18,1,2020,Tripura,32,29.94148148,29,67,88.43137931
18,1,2020,Uttar Pradesh,27.63,23.25,26,63.75,89.38
18,1,2020,Uttarakhand,27.25,25.5,27,61.75,89.25
18,1,2020,West Bengal,32,19.5,24.25,71,74.25
18,1,2021,Andaman and Nicobar,48,42,57,88,113
18,1,2021,Andhra Pradesh,47.33,34.33,39.33,70.67,102
18,1,2021,Bihar,32.75,19,26,68.4,101
18,1,2021,Chandigarh,38,26,24,76,110
18,1,2021,Chhattisgarh,25,27,28,65,95
18,1,2021,Delhi,32,21,24,73,110
18,1,2021,Goa,45,33,27,75,109
18,1,2021,Gujarat,45.5,24.5,26.5,65,95
18,1,2021,Haryana,30.25,22.25,25.5,70.75,100.75
18,1,2021,Himachal Pradesh,29.67,28.872,24.5,70.75,105.5
18,1,2021,Jammu and Kashmir,45.5,26,27.5,76,122.5
18,1,2021,Jharkhand,35,28,25,70,100
18,1,2021,Karnataka,54,34.33,41.33,90.33,114.33
18,1,2021,Kerala,37,33.8,37,81,110.8
18,1,2021,Madhya Pradesh,36.17,23.25,28.75,71.38,105.63
18,1,2021,Maharashtra,34,36,34.33,73.5,100.33
18,1,2021,Manipur,47,28.872,50,80,120
18,1,2021,Meghalaya,25,31,29,87.5,115.5
18,1,2021,Odisha,29.75,32.13,27,66.25,94.63
18,1,2021,Puducherry,53,36,37,83,123
18,1,2021,Rajasthan,62,25,27,74.9762963,95
18,1,2021,Sikkim,53,28,30,80,110
18,1,2021,Tamil Nadu,46.67,36.33,43.5,79.17,106.33
18,1,2021,Telangana,44.17,34.83,46.33,65.83,102.83
18,1,2021,Tripura,30,28.872,30,75,110
18,1,2021,Uttar Pradesh,21,24,29,70,97
18,1,2021,Uttarakhand,26.5,23.25,26,77,109
18,1,2021,West Bengal,34.17,20.8,28.33,75.83,103.2
18,1,2022,Andaman and Nicobar,40,41,57,85,106
18,1,2022,Andhra Pradesh,45.33,35.33,37.67,74.33,106
18,1,2022,Assam,36,25,29,69,95
18,1,2022,Bihar,33.88,21,25.88,69.24,97.06
18,1,2022,Chandigarh,36,19,23,69,114
18,1,2022,Chhattisgarh,33.17,28,31.17,76.67,93.5
18,1,2022,Delhi,30,28.4,25,71,100
18,1,2022,Goa,38,37,32,78,108
18,1,2022,Gujarat,35.5,29.67,31.33,72.33,103
18,1,2022,Haryana,30,22,26,62,94
18,1,2022,Himachal Pradesh,31.88,25,26,68.75,103
18,1,2022,Jammu and Kashmir,36.67,27.67,33.67,80.67,115
18,1,2022,Jharkhand,31,26,28.25,72,94.63
18,1,2022,Karnataka,45.36,33.45,40.36,78.64,102.18
18,1,2022,Kerala,42.25,38.38,39.75,94.25,118.88
18,1,2022,Madhya Pradesh,30.44,22.78,27,71,101.56
18,1,2022,Maharashtra,33.33,31.33,35,77.17,101.33
18,1,2022,Meghalaya,23.4,31.2,30.8,83.33,108.25
18,1,2022,Odisha,29.38,33.57,30.38,69.38,97.25
18,1,2022,Puducherry,34,30,28,79,109
18,1,2022,Punjab,33.33,22.67,27.67,85,115
18,1,2022,Rajasthan,33.75,25.75,29.75,74.5,95.75
18,1,2022,Sikkim,62,25,31,85,115
18,1,2022,Tamil Nadu,46.75,37.13,43.5,77.63,105.63
18,1,2022,Telangana,40.83,31,37.67,70.83,97.33
18,1,2022,Tripura,32,28.4,30,75,115
18,1,2022,Uttar Pradesh,31.69,22.92,26.23,71,99.23
18,1,2022,Uttarakhand,30.25,21.75,25.5,77,104.25
18,1,2022,West Bengal,34,23.2,29.14,75.14,107.29
18,1,2023,Andaman and Nicobar,41.33,40,66,84.33,128.33
18,1,2023,Andhra Pradesh,49.6,41,43,69.8,112
18,1,2023,Arunachal pradesh,32.25,40,40.75,84.25,120
18,1,2023,Assam,36.27,30.44,37.14,71.05,110.95
18,1,2023,Bihar,36.45,29.74,35.66,67.53,108.47
18,1,2023,Chandigarh,38,28,35,74,114
18,1,2023,Chhattisgarh,32.86,31,35.57,70.86,101.43
18,1,2023,Delhi,37,29,35,72,118
18,1,2023,DNH and DD,38.33,30.33,34,78.67,115.33
18,1,2023,Goa,41.5,42.5,41.5,77.5,125.5
18,1,2023,Gujarat,35,31.43,34.43,70.71,109.29
18,1,2023,Haryana,34.5,25.25,32.5,62,104
18,1,2023,Himachal Pradesh,33,25,32.5,69.17,111.75
18,1,2023,Jammu and Kashmir,38.33,31,42.67,83,121.67
18,1,2023,Jharkhand,35.8,31.15,34.67,71.73,107.53
18,1,2023,Karnataka,48.3,40.19,44.52,76.52,115.89
18,1,2023,Kerala,51.23,43.23,47.69,94.31,133.54
18,1,2023,Madhya Pradesh,32.78,29.43,34.43,67.04,106.43
18,1,2023,Maharashtra,43.37,37.74,41.89,69.68,116.63
18,1,2023,Manipur,43,33.8609375,42.5,80,112.5
18,1,2023,Meghalaya,26.33,38.78,38.11,76.5,110
18,1,2023,Mizoram,45.17,40,42.5,93.25,110
18,1,2023,Nagaland,34.2,38.6,40.7,99.38,119.38
18,1,2023,Odisha,32,35.5,38.75,67.46,109.54
18,1,2023,Puducherry,36,40,36,76,128
18,1,2023,Punjab,34.29,26.29,31,72.86,115.14
18,1,2023,Rajasthan,38.47,30.72,33.53,70.55,108.13
18,1,2023,Sikkim,54.6,35.6,40.2,80,125.6
18,1,2023,Tamil Nadu,50.67,41.11,49,73.11,120.89
18,1,2023,Telangana,44.1,36.6,40,68.9,107.7
18,1,2023,Tripura,32,33.8609375,43.5,77,115
18,1,2023,Uttar Pradesh,33.91,28.97,33.91,70.71,107.21
18,1,2023,Uttarakhand,34.5,28.75,33.5,86.5,113.5
18,1,2023,West Bengal,39.71,26.2,34.57,71.14,115.86
18,1,2024,Andaman and Nicobar,48.67,35.35733333,67.67,94,170.33
18,1,2024,Andhra Pradesh,58.6,44.8,49,83.8,163.6
18,1,2024,Arunachal pradesh,28.5,35.35733333,41.5,85,140
18,1,2024,Assam,43.62,31.25,36.5,83.04,143.38
18,1,2024,Bihar,37.5,27.44,33.85,77,145.44
18,1,2024,Chandigarh,42,32,36,80,135
18,1,2024,Chhattisgarh,40.29,35.57,38.29,87.86,161
18,1,2024,Delhi,40,29,31,80,153
18,1,2024,DNH and DD,47.67,41.33,46,88,156.67
18,1,2024,Goa,52,45,46,92,170
18,1,2024,Gujarat,42.71,35.86,40.43,83.57,151.86
18,1,2024,Haryana,42.75,29.25,34.5,75.75,127.75
18,1,2024,Himachal Pradesh,38.5,21,33.33,81.5,155.08
18,1,2024,Jammu and Kashmir,44.5,36,40.17,91.83,138.67
18,1,2024,Jharkhand,38.53,31.39,35.26,79.42,148.32
18,1,2024,Karnataka,58.31,43.81,47.13,92.5,159.63
18,1,2024,Kerala,50.79,45.21,47.21,100.93,179.07
18,1,2024,Madhya Pradesh,39.04,29.13,34.59,80.8,149.93
18,1,2024,Maharashtra,50,40.47,43.53,81.95,162.47
18,1,2024,Meghalaya,38.89,38.5,37.22,90.4,151.33
18,1,2024,Mizoram,48.18,41.89,45.55,104.22,142
18,1,2024,Nagaland,41.44,42.63,48.63,97.08,133.58
18,1,2024,Odisha,37.96,37.32,40.54,77.8,149.48
18,1,2024,Puducherry,57,40,38,97,175
18,1,2024,Punjab,38.27,25,31,83.27,153.47
18,1,2024,Rajasthan,40.21,29.21,32.38,74.38,120.69
18,1,2024,Sikkim,53.8,35.6,41.6,85,132.4
18,1,2024,Tamil Nadu,60.27,45.42,52.97,85.42,165.33
18,1,2024,Telangana,51.3,41.5,45,75.3,157.1
18,1,2024,Tripura,38.75,35.35733333,39.25,87.67,142.33
18,1,2024,Uttar Pradesh,37.75,26.84,33.16,78.97,146.13
18,1,2024,Uttarakhand,36.5,28.5,34.5,88.25,144.75
18,1,2024,West Bengal,43.78,29.8,38.17,80.35,148
18,2,2016,Andaman and Nicobar,37,31,46,70,145
18,2,2016,Andhra Pradesh,27.25,25.75,27.5,68.25,148.75
18,2,2016,Assam,24,23,25,60,104
18,2,2016,Bihar,23,17.33,20.67,61.33,131
18,2,2016,Chandigarh,28,18,22,60,138
18,2,2016,Chhattisgarh,21,24,27,66,133
18,2,2016,Delhi,28,19,21,73,147
18,2,2016,Goa,36,30,25,75,135
18,2,2016,Gujarat,24.75,20.75,23.75,64.5,130.75
18,2,2016,Haryana,26.5,17.75,21.25,64.25,158.75
18,2,2016,Himachal Pradesh,28.5,23.61423077,21.75,71.75,150.5
18,2,2016,Jammu and Kashmir,28,19,21,73,151
18,2,2016,Jharkhand,29,22,22,68,135
18,2,2016,Karnataka,34.5,31,27.25,68.75,137
18,2,2016,Kerala,31.83,32,33.83,66.5,153.33
18,2,2016,Madhya Pradesh,25.33,17.17,20.5,61.33,130.5
18,2,2016,Maharashtra,30.75,29.25,29.75,67,147.5
18,2,2016,Meghalaya,21,27,26,75,135
18,2,2016,Mizoram,30,23.61423077,25,66.86464286,138.5818519
18,2,2016,Odisha,24,23,23.25,61.5,116.25
18,2,2016,Puducherry,27,32,26,70,155
18,2,2016,Punjab,27.67,18,21.33,65.67,150.67
18,2,2016,Rajasthan,26,19.67,22.67,59,130
18,2,2016,Tamil Nadu,28.6,31,27.5,66.8,133
18,2,2016,Telangana,27.33,27.17,29,65.33,140.33
18,2,2016,Tripura,26,23.61423077,26,70,138.5818519
18,2,2016,Uttar Pradesh,22.25,18.38,21.13,66.25,136.63
18,2,2016,Uttarakhand,22,20.75,21.75,68,134.75
18,2,2016,West Bengal,27.5,20,22.5,66,134
18,2,2017,Andhra Pradesh,31.5,29.75,31,100.5,86
18,2,2017,Assam,26,27,30,80,75
18,2,2017,Bihar,26,23,25,78,80
18,2,2017,Chandigarh,28,22,24,115,95
18,2,2017,Chhattisgarh,23,25,27,100,75
18,2,2017,Delhi,32,22,24,89,89
18,2,2017,Goa,40,32,28,110,85
18,2,2017,Gujarat,23.5,23,24.5,97.75,88.75
18,2,2017,Haryana,31.75,22,24.75,103.75,113
18,2,2017,Himachal Pradesh,31.25,25.23304348,26,94.25,94.75
18,2,2017,Jammu and Kashmir,29,21,24.5,115,120
18,2,2017,Jharkhand,32,26,26,80,80
18,2,2017,Karnataka,44,33.5,32.75,109.25,95.25
18,2,2017,Kerala,39.5,32.5,34.4,111.5,102.33
18,2,2017,Madhya Pradesh,23.5,18.5,22.5,125.25,101.5
18,2,2017,Maharashtra,32.5,28.25,29.5,88.25,81
18,2,2017,Odisha,24.33,25.23304348,26.67,77.67,72
18,2,2017,Puducherry,32,34,28,100,90
