Day,Month,Year,Rice,Wheat,Atta (Wheat),Gram Dal,Tur/Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil (Packed),Mustard Oil (Packed),Vanaspati (Packed),Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato
3,9,2021,46.22,36.11,41.44,75.89,106.67,116.33,101,92.44,40.56,41.22,195.33,181.43,135.22,156.388,164.67,134.89,52.33,291.63,19.11,27.33,28.33,18.78
4,9,2021,47.29,36.43,41.43,77,106.57,116,101.57,94.29,40.86,40.57,196.86,180.33,137,155.5022727,164.14,137.86,53.29,259,19.57,26.43,27.86,18.14
5,9,2021,47.5,36,43,76.17,106,115.83,100.67,94.17,41,41,197.5,185,135,154.063,163.33,136.17,53.33,251.8,19.5,27.17,27.5,18
6,9,2021,46.22,36.11,41.56,76.11,107.11,116.33,102,92.67,40.67,41.33,195.78,181.71,135.44,154.3826087,164.33,136,52.33,291.63,19.11,27.67,29,18.11
7,9,2021,46.25,35.75,42.75,75.38,106.75,116.25,101.38,92.13,41,41.63,196.13,189.17,133.63,156.4358333,164.38,135,52.13,291.14,19,28.25,28.88,17.88
8,9,2021,47.14,36.14,43.86,76.14,107.43,117.43,101.86,93,41.57,41.86,194.57,192,134.57,157.3609524,164.57,134,52,303.17,19.14,28.43,29,18
9,9,2021,46.75,36.75,40.13,77.75,108.25,117.25,103,93,41.13,41.38,194.88,184.57,134.75,152.0291304,163.88,133.88,52.88,301.86,19.5,27.5,28.38,18.63
10,9,2021,47.5,36.17,42.83,77.17,107.5,117.17,101.67,94.83,41.33,41,198.17,189.4,134.67,155.975,164.5,135.33,53.17,251.8,19.5,27,28.17,18.17
11,9,2021,47,36.43,41.29,77.29,108,117.29,102.43,92.43,41.14,41.71,195.14,189.17,132.57,154.7555,163.14,133.43,53,303,19.43,28.29,28.29,18.29
12,9,2021,45,35,44.17,75.83,105.5,116.33,98.83,94,40.67,41.17,204.83,191,133.5,154.2557895,166.17,136.67,50.5,238.2,19,28.17,29,17.5
13,9,2021,47.11,36.56,41.33,77.78,109,118.89,102.67,93.44,41.11,41.67,198.44,184.57,136.33,156.818,164.22,134.67,52.78,295.75,19.11,30.11,28.44,19.33
14,9,2021,46.22,36.22,41,76.78,107.78,117.89,101.89,93.44,41.44,41.33,196.56,183.86,135.22,156.7232,163.56,133.67,52.33,291.63,19.11,27.11,28.22,17.25
15,9,2021,46.22,36.22,41,77.11,107.33,117.78,101.33,93.44,41.22,41.33,196.22,183.71,134.11,157.3454167,162.56,132.78,52.22,291.63,19.11,26.78,28.56,16.33
16,9,2021,46.22,36.22,41,77.22,107.33,117.67,101.22,93.44,41.44,41.33,196.22,183.71,134.11,156.6272,162.56,132.89,52.33,291.63,19.11,26.67,28.44,16.33
17,9,2021,46,36.22,41,77.11,107.33,117.67,101.89,93.44,41.44,41.33,196.78,182,134.11,156.6573913,162.56,131.33,52.33,291.63,19.11,26.78,28.22,16.56
18,9,2021,47.17,36.17,42.33,76.83,107.67,117.67,101.5,95.33,41.5,41,197.83,185.8,133,155.7926087,161.33,133,53.33,251.8,19.5,25.67,27.5,16.5
19,9,2021,47,36.25,42.5,77.63,108.38,119.25,102.38,93,41.57,41,200.14,185.8,133.86,155.1747059,162.71,133.86,52.43,246.5,19,26.29,28,16.86
20,9,2021,46,36.22,41,77.11,107.33,117.67,101.89,94.11,41.44,41.33,196.78,182,134.11,155.92,162.44,130.89,52.33,291.63,19.11,26.56,27.44,16.33
21,9,2021,46,36.22,41,77.11,107.33,117.67,101.89,94.78,41.67,41.33,196.67,183.29,134.11,155.8896154,162,130.22,52.33,293.88,19,26,27,16.11
22,9,2021,45.89,36.56,40.56,77.44,107.11,117.33,101,95,41.67,41.33,195.89,183.29,134.11,155.5468,162,130.11,52.44,293.88,19,26.33,26.44,16
23,9,2021,45.89,36.56,40.56,77.56,107.11,117.44,101,95,41.56,41.33,195.89,183.29,134.11,155.938,162,130.11,52.44,293.63,19,26.33,26.33,15.44
24,9,2021,45.89,36.56,40.56,77.56,107.11,117.44,101,95,41.44,41.33,195.89,183.29,135,155.995,161.78,130.44,52.44,293.63,19,26.33,26.67,16.22
25,9,2021,45.88,36.25,41.63,77,106.75,117.5,100.25,94,41.25,41.63,196.25,187.67,133.13,153.1525,161.13,130.38,52.38,293.43,18.88,26.88,26.38,17
26,9,2021,45.88,36.25,41.63,77,106.75,117.5,100.25,94,41.25,41.63,196.25,187.67,133.13,155.0664706,161.13,130.63,52.38,293.43,18.88,26.88,26.38,17
27,9,2021,45.89,36.56,40.67,78,107.22,117.89,100.78,95.44,41.44,41.33,195.56,183.86,134.56,156.2866667,161.56,130.78,52.56,293.63,19,26.44,28.22,16.56
28,9,2021,45.78,36.56,40.67,77.78,107.22,117.67,100.89,95.44,41.44,41.33,194.11,183.86,133.33,155.76875,161.44,130.44,52.11,291.56,19,26.56,27.89,16.56
29,9,2021,45.43,35.86,40.43,77.43,106.57,117.43,99.86,95.43,41.71,40.43,197.86,182,135.71,155.5661538,164.29,132.86,52.29,257.57,18.86,24.57,27,16.43
30,9,2021,45.13,36.13,39.38,77,107.38,117.75,100.88,93.25,41.25,41.13,195.25,183,133.88,157.7376,163.13,131.63,52,293.75,18.88,26.13,27.25,17.88
1,10,2021,45.13,36.13,39.38,77,106.88,117.75,100.88,93.25,41.38,41.25,195.25,183,133.88,157.415,163.13,131.88,52.25,297.75,18.88,25.88,27.63,18.88
2,10,2021,46.57,36.29,43.86,78.57,107.57,120.14,100.71,96.71,42,41.29,200.29,189.6,135.14,156.2352941,162.71,131.86,52.43,249.33,18.86,26.86,28.43,22
3,10,2021,45.83,36.17,41.33,76.5,106.33,117.83,100.33,92.33,41.5,41.67,194.67,187.75,132.17,153.0352632,162.5,131.83,51.5,305.67,18.67,26.5,27.33,21.67
4,10,2021,45.75,35.63,42.13,76.5,106,117.88,100.25,92.29,41.63,42,196.25,189.17,132.5,153.2579167,160.75,130.63,52,290,18.88,28.25,31.38,26.5
5,10,2021,45.75,36,42.13,77.88,107.38,118.88,101.88,92.86,41.25,42.13,196.25,189.17,132.63,154.8530769,161,131,52.63,292,18.88,28.25,32.38,27.25
6,10,2021,45.88,36,42.13,78.13,107.38,119.88,101.38,92.86,41.38,42,197,189.17,133,155.4348,160.38,132.75,52.5,293.43,19,28.88,34.63,31.63
7,10,2021,45.89,36.33,41,78.22,107.56,119.11,101.78,94.13,41.22,41.78,195.22,182.83,135.56,157.24,160,132.56,52.56,293.75,19.11,29.89,36.11,33.22
8,10,2021,45.89,36.44,41,78.56,107.33,119,101.89,94.13,41.44,41.67,196.56,182.83,135.33,155.8048,160.56,132.44,52.78,293.75,19.11,29.89,36.22,34.11
9,10,2021,45.43,36.14,40.57,76.86,106.14,118.29,100.29,93,41.43,41.43,197,188,133.29,152.85,161,133.71,52.29,293.71,18.86,29,35.29,32.43
10,10,2021,45.14,35.86,40.43,76.71,106.14,118,100.29,92.86,41.57,41.43,197,188,133.29,153.19,161,134,52.43,293.86,19,29.14,35.29,33.86
11,10,2021,45.88,36.13,42.13,78.13,107.38,119.5,101.25,92.86,41.63,42.13,197,188,135,155.093913,160.13,132.63,52.88,293.86,19.13,32.13,38.75,40.75
12,10,2021,45.89,36.44,41,78.56,107.67,119.22,101.89,94.13,41.44,41.67,196.56,184.57,137.56,156.3452,160.89,133,52.67,293.75,19.11,30.78,38.44,40.22
13,10,2021,45.78,36.78,41.11,79,107.78,119.33,101.89,95.89,41.33,41.33,196.11,183.57,137.89,156.872,161.11,133.78,52.67,292.22,19.11,30.56,41.67,40.78
14,10,2021,45.89,36.89,41.22,79.11,107.78,119.56,101.89,96,41.33,41.33,196,183.57,138.11,154.8935,161.22,134.11,52.78,292.33,19.11,30.78,41.67,41.11
15,10,2021,45.75,36.5,42.25,78.63,107.5,119.63,101.25,94.25,41.5,41.63,196.5,188,136.38,155.1055556,160.38,132.75,52.63,291.88,19,30.25,39.63,40.63
16,10,2021,45.75,36.5,42.25,78.63,107.5,119.63,101.25,94.25,41.5,41.63,196.5,188,136.38,153.4272727,160.38,132.5,52.63,291.88,19,30.25,39.63,41.5
17,10,2021,45.78,36.78,41.11,79,107.78,119.33,101.89,95.89,41.33,41.33,196.11,183.57,137.89,152.8547368,161.11,133.33,52.67,292.22,19.11,30.11,40.56,40.89
18,10,2021,46.11,37,41.33,79.56,107.78,119.78,102.56,96.11,41.33,41.33,196.44,184.43,138.67,155.5384,160.78,133.44,52.67,292.22,19.11,30,41.33,43.22
19,10,2021,45.88,36.63,42.38,79,107.25,119.75,101.75,94.38,41.5,41.63,196.88,189,137.25,154.8486957,160,132.63,52.75,290,19,30.5,39.88,44
20,10,2021,45.78,36.89,41.11,79.11,107,118.67,102.56,96,41.33,41.33,196.56,184.43,139.67,156.6625,161.11,134,53.22,294.44,19,32.78,42.33,43.78
21,10,2021,46.33,36.89,40.89,78.67,107.22,118.67,103.78,95.89,41.44,41.33,198.89,183.83,141.67,157.126,160.89,134.89,54.11,296.25,19,32,41.22,41.44
22,10,2021,46.33,36.89,40.89,78.67,107.22,118.67,103.78,95.89,41.44,41.33,198.56,187.83,142.22,155.0313043,161.33,135.33,54.11,296.25,19,30.67,41.89,40.11
23,10,2021,47.38,37.25,39.88,79.38,108.25,119.63,105.13,95.88,41.5,41.38,196.88,187.83,140.38,154.887,160.25,134.75,54.75,298.57,19.63,30.63,41.75,39.5
24,10,2021,44.71,36.29,42.14,79,106.71,119.71,102.43,94,41.14,41.86,202.71,197,139.71,152.9621053,161.86,135.43,52.71,297.83,18.86,31.43,41.57,40
25,10,2021,46.11,36.89,40.89,78.78,107.22,118.56,103.22,96.33,41.44,41.33,198.56,187.83,142.22,156.5656,159.78,134.89,54.33,296.25,19,31,41,37.78
26,10,2021,46.11,36.89,40.89,78.78,107.22,118.56,103.22,96.67,41.44,41.33,198.33,187.83,142.44,155.8131818,159.56,135.33,54.33,296.25,19,31.22,40.89,37.56
27,10,2021,44.63,36.63,40.75,79.38,107.13,118.75,102.88,96.63,40.88,41.5,200.5,189,141,155.8296,159.38,135,53.38,297.43,19,31.33,41.56,37.78
28,10,2021,46.22,36.89,40.67,79.11,107.44,118.11,103.67,97,41.33,41.33,196.67,187.83,142.22,156.8776,157.11,134,54.67,296.13,19,31,41.22,37.78
29,10,2021,46.22,37,40.67,79.11,107.44,118.11,103.67,97.22,41.33,41.33,196,187.83,142.22,156.5826923,156.44,133.78,54.67,296.13,19,30.89,40.78,35.89
30,10,2021,46.33,37,40.67,79.11,107.44,118.22,103.67,97.22,41.33,41.33,196,187.83,142.22,154.7345833,156.44,133.78,54.67,296.13,19,30.78,39.67,35.11
31,10,2021,46.38,36.75,41.75,78.75,107.13,118.38,102.88,96.13,41.5,41.63,197.25,194,141.25,152.9273684,155.75,133.13,54.88,296.29,18.88,31.13,41.38,37.75
1,11,2021,46.38,36.75,41.75,79,106.63,118.63,103.25,96.38,41.63,41.63,196.25,193.4,142.5,156.4908333,155,131.63,55.38,297.71,18.88,31.38,41.38,40.13
2,11,2021,46.33,37.11,40.67,79.33,107,118.44,104,97.44,41.44,41.33,195.44,187.83,143.78,158.0032,156.11,132.56,55.11,297.38,19,32,42.89,43.56
3,11,2021,46.33,37.11,40.44,79.33,107.33,118.33,104,97.44,41.44,41.33,194.89,187.8,143.44,155.6870833,155.89,132.22,55.11,297.38,19,32.33,42.89,47.56
4,11,2021,47.67,37,41.5,79.67,107.67,118.67,104.17,98.33,41.83,41,197.17,195.5,142.33,155.222,155.33,131.67,57,249,19.5,30.67,42.33,50.17
5,11,2021,46.38,36.88,41.5,79,107,118.5,103.25,96.63,41.63,41.75,196.63,194,143,155.4654545,155.38,131.75,55.5,302.29,19,32.88,42.38,50.25
6,11,2021,46.38,36.88,41.5,79,107,118.5,103.25,96.63,41.63,41.63,196.63,194,143,155.0485714,155.38,131.63,55.38,297.71,18.88,35.13,43.75,54.38
7,11,2021,47.57,37.29,42.43,78.71,107.29,118.71,103.71,96.71,41.71,41.86,195.43,194.5,144.14,156.1566667,154.14,130.43,55,310.5,18.86,35.43,45,55.29
8,11,2021,46.33,37.11,40.56,79.56,107.44,118.44,104,97.56,41.44,41.44,195.22,187.83,143.44,158.6485185,155.44,132.11,55.11,297.63,19,37,43.89,57.11
9,11,2021,46.38,36.88,41.5,79.13,107.13,118.63,103.13,96.38,41.63,41.63,196.38,194,142.63,157.1062963,154.63,131.13,55.38,297.71,18.88,38.75,44.75,67.13
10,11,2021,46.44,37.11,41,79.56,107.11,119.33,103.89,97.44,41.56,41.44,195.22,187.83,143.44,156.2604167,155.89,132,55.33,298,19.11,41.22,45.78,66.22
11,11,2021,46.44,37.11,41,79.56,107.11,119.33,103.89,97.44,41.56,41.44,195.22,187.83,143.44,155.6648,155.44,132,55.11,297.63,19.11,42.56,46.44,63.44
12,11,2021,46.44,37.11,41,79.56,107.11,119.33,103.89,97.78,41.56,41.44,195.22,187.83,143.44,154.6984,155.33,131.78,55.11,297.63,19.11,41.11,46,61.56
13,11,2021,46.38,36.88,42,79.13,106.75,119.5,103.13,96.63,41.75,41.63,196.38,194,142.63,154.0822727,154.38,130.75,55.38,297.71,19,41.38,45.5,62.25
14,11,2021,48.43,37.29,41.14,79.14,107.71,119.71,103.57,97,41.86,41.86,195.43,186.5,141.86,152.9511111,154.14,130.71,56.14,316.33,19,42,45.43,62
15,11,2021,46.78,37.56,41,80,107.56,119.78,104.44,98.11,41.56,41.44,195.33,187.83,144,157.7519231,155.56,131.78,55.44,297.63,19.22,39.22,43.78,59.11
16,11,2021,46.44,37.22,41,79.44,107.33,119.22,103.67,98.44,41.33,41.44,195.22,187.83,142.89,154.2080769,155.11,131.78,55.11,297.25,19.22,38.89,44.11,61
17,11,2021,46.44,37.22,41,79.22,107.22,119.11,102.78,97.89,40.89,41.44,195.22,187.83,142.89,155.3708333,155.11,131.89,54.78,297.25,19.11,39,43.67,68.56
18,11,2021,46.78,37.67,41.11,79.33,107.78,119.33,103.22,97.89,40.89,41.44,195.22,187.83,142.89,154.5548,154.44,131.11,54.78,297.25,19.11,38,44.22,77.89
19,11,2021,46.56,37.33,41,79.11,107.22,119.11,102.78,97.89,40.89,41.22,195.44,187.83,143,153.2126087,153.89,130.78,54.56,295.25,19.22,37.56,44.22,74.22
20,11,2021,46.56,37.33,41,79.11,107.22,119.11,102.78,98.11,40.89,41.44,195.44,187.83,143,151.033913,153.89,130.89,54.78,297.25,19.11,37.44,43.11,78.56
21,11,2021,45,37.13,41.5,79.5,107.25,119.63,103.25,98.5,40.88,41.63,198.75,189,141.88,151.1842105,155.25,131.5,53.88,298.57,19.25,38.75,43.88,81.13
22,11,2021,46.56,37.44,41,79.56,107.44,119.22,102.78,98.11,41.13,41.63,195.56,188.5,143.89,155.9865385,153.67,130.67,54.75,308.14,19.25,38.78,42.22,89
23,11,2021,46.78,37.67,41.11,79.78,108,119.44,103.67,98.22,40.67,41.44,195.67,189.67,142.78,154.7677778,153.33,130.44,54.78,297.25,19.11,38.56,42.78,92.56
24,11,2021,46.56,37.33,41.33,79.33,106.67,119.11,103.67,98.22,40.44,41.56,195.67,189.67,142.78,153.2328,152.78,130.11,54.89,301.25,19.22,38.89,42,94.33
25,11,2021,46.56,37.33,41.33,79.44,106.22,118.56,103.56,98.11,40.44,41.44,195.78,189.67,142,153.448,152.78,134.33,54.67,297.25,19.11,38.44,42.33,89
26,11,2021,46.67,37.11,41.56,79.67,106.22,118.78,103.56,98.11,40.22,41.44,195.56,189.67,143,153.1968,153.22,130.11,55.11,297.25,19.11,38,41.67,66.11
27,11,2021,46.43,37.14,40.86,78.14,105.43,118,102,97.29,40.14,41.43,193.57,189.2,143.57,151.7709524,153.57,130.57,53.57,308.14,19,36.29,39.86,54.86
28,11,2021,46.5,37,42.38,79,105.75,118.63,102.75,96.63,40.38,41.75,196.88,196.2,142.75,151.0011111,153.25,130.38,55.5,301.86,19.13,37.63,40.75,58.13
29,11,2021,46.56,37.22,41.33,79,105.67,117.44,103.22,98.11,40.22,41.44,195,189.67,143,152.8914815,152.22,129.89,55.11,297.25,19.11,36.56,40,63.22
30,11,2021,46.56,37,41.33,79,105.67,117.44,103.22,98.11,40.11,41.44,195,188.33,143,152.6559259,152.22,129.56,55.11,297.25,19.11,36.33,39,67.56
1,12,2021,46.56,36.78,41,79.22,105.44,117.56,103.33,98.11,40.11,41.56,195.33,188.33,142.67,152.3141667,151.33,129.44,55.44,301.25,19.22,35.89,38.56,68.67
2,12,2021,46.56,36.67,41,79.22,105.44,117.56,103.33,97.89,40.11,41.44,195.56,190,142.89,152.8534615,151.44,130,55.33,297.25,19.11,36.67,38.67,64.89
3,12,2021,46.56,36.67,40.89,79.22,105.44,117.78,103.33,97.89,40.11,41.44,195.56,194.29,142.11,150.9112,151.11,130,55,297.25,19.11,36.44,38.33,62.44
4,12,2021,46.67,37,40.89,79.44,105.44,117.89,103.33,98,40.11,41.44,195.56,194.29,142.11,151.0254545,151.11,130,55,297.25,19.11,36.56,38.33,72.22
5,12,2021,47.86,37.14,42.86,78.57,105.14,118.71,102.29,96.57,40.43,41.86,196,200.2,142.14,150.3142105,149.71,128.86,54.86,310,19,38.29,38.29,84
6,12,2021,46.67,37,41.67,79.44,105.44,118.44,103.33,98,40.11,41.44,196,196.29,142.22,151.3,151.33,130,54.89,296,19.11,36.67,38.78,81.22
7,12,2021,46.67,36.89,41.67,79.44,105.44,118.44,103.33,98,40.11,41.44,196.33,192.57,142.56,150.5628,150.89,130.11,55,297.25,19.11,37.11,38.56,84.56
8,12,2021,46.33,36.89,41.67,79,105.22,118.22,103.22,98,40.11,41.44,196.11,192.57,142.56,151.4008,151,129.89,55.22,297.25,19.11,36.11,38.56,84.44
9,12,2021,46.33,36.89,41.67,79,105.22,118.22,103.22,98,40.11,41.44,196.11,191.57,142.56,150.68,151,129.89,55.33,297.38,19.11,35.33,38.67,83.56
10,12,2021,46.33,36.89,41.78,78.67,105.22,117.89,103.78,98,40,41.44,196.11,191.57,142.56,149.9826923,151,129.89,55.22,295.38,19.11,35.44,38.78,80.44
11,12,2021,46.33,36.89,41.78,78.67,105.22,117.89,103.78,98,40,41.44,196.11,191.57,142.56,149.1034783,151,129.89,55.11,297.25,19.11,35.33,38.78,77.78
12,12,2021,46.25,36.63,42.88,78.13,104.63,118.5,103,96.5,40.13,41.63,197.5,195.67,141.63,149.9735,150.38,129.5,55.38,297.29,19,35.88,37.88,74.38
13,12,2021,46.33,36.89,41.78,78.67,105.22,117.89,103.78,98,39.89,41.44,196.11,191.57,143,150.0834615,151,129.89,55.22,297.25,19.11,35.11,40.33,69.22
14,12,2021,46.33,36.89,41.67,78.67,105.22,118,104,98,39.89,41.44,195.89,191.57,143,149.4292308,151,129.67,55,297.25,19.11,35,40.22,65.56
15,12,2021,45.88,36.63,41.25,78.5,105.25,117.75,104.25,98.38,39.63,41.63,195.38,192.17,143.38,149.5965385,150.88,129.63,54.63,299.71,19.13,33.63,39.75,58.75
16,12,2021,46.33,36.89,41.67,78.89,105.22,118.11,104,98,39.89,41.44,195.89,191.57,143,150.1173077,151,129.56,55,297.25,19.22,34.33,41,60.89
17,12,2021,46.44,36.89,41.67,78.89,104.78,118.33,103.89,98,39.89,41.44,195.56,191.57,143,149.8684615,151,129.33,55,297.25,19.22,34.89,40.44,56.11
18,12,2021,46.38,36.75,42.75,78.38,104.13,119,103.13,96.5,40.13,41.63,197,195.67,141.75,148.7236,150.38,128.88,55.38,297.29,19.13,35.5,40.63,56.13
19,12,2021,44.86,36.29,41.29,77,102.57,117.57,101.86,95.14,39.86,41.43,196,192.2,141.57,151.429,151.14,130,54.86,297.29,19,33.86,39.14,55.43
20,12,2021,46.5,36.5,42.75,78.25,103.88,118.5,103.13,96.75,40,41.63,196.88,195.67,141,150.9441667,150.13,128.75,55.63,297.29,19.13,34.75,39.25,45.63
21,12,2021,46.5,36.5,42.75,78.13,103.88,118.5,103.13,96.75,40,41.63,196.88,195.67,141,149.7879167,150.13,128.75,55.75,295.14,19.13,34.75,38.5,45.38
22,12,2021,46.56,36.78,41.33,78.67,105,118.11,104.11,98.44,39.67,41.44,195.89,191.57,142.56,150.2304,150.11,128.78,54.11,297.63,19.22,33.78,39.22,45.78
23,12,2021,46.56,36.78,41.33,78.67,105,118.11,104.11,98.44,39.67,41.44,195.89,191.57,142.56,150.1975,150.11,128.78,53.78,297.63,19.22,33.56,40.11,46.89
24,12,2021,46.56,36.78,41.33,78.67,105,118.11,104.11,98.44,39.67,41.44,195.89,191.57,142.56,149.4158333,150.11,128.78,53.89,295.75,19.22,34,41.33,48.22
25,12,2021,45,36,40.86,76.71,103.14,117.29,102.14,95.71,39.71,41.43,196.43,190.8,141.14,147.2961111,149.86,129.43,53.29,297.71,19,33,39,49.71
26,12,2021,46.5,36.5,42.38,78.13,104.38,118.75,103.38,97,39.88,41.63,198.13,197.67,141.38,149.1411765,149.5,128.25,53.88,297.71,19.13,34.75,40.88,49.5
27,12,2021,46.56,36.78,41.33,78.56,104.78,118.44,103.89,98.11,39.67,41.44,196,192.14,142.56,149.6170833,149.89,128,53.78,297.63,19.22,35.22,42.67,60.22
28,12,2021,48,36.86,42,77.71,104,117.71,103.43,99.29,39.71,41,197.43,196.8,144.57,149.185,149.71,127.57,53.43,266.5,19.14,33.86,42.43,59.57
29,12,2021,46.56,37,41.67,78.89,104.56,118.11,104.11,99,39.67,41.44,196.11,192.14,143.22,148.5291667,148.22,127.22,53.89,297.63,19.33,35,42.33,60.22
30,12,2021,46.56,37.11,41.67,79.22,104.56,117.89,104,98.89,39.67,41.44,196.11,192.14,143.67,148.6783333,148.22,126.89,54.11,297.63,19.56,34.44,41.89,58.44
31,12,2021,46.89,37.22,42,79.22,105.11,118.11,104.33,99,39.89,41.44,196.11,192.14,143.67,149.5516667,148.33,126.89,54.33,297.63,19.56,33.67,41.56,55.78
1,1,2022,46.88,37,43.13,78.75,105.13,119.25,104.25,98,39.88,41.63,198,196.33,142.38,147.9257143,147.38,126.25,54.13,297.71,19.5,34.13,41.13,55.5
2,1,2022,46.89,37.22,42,79.22,105.11,118.11,104.33,99,39.67,41.44,196.11,192.14,143.67,147.7447368,148.33,126.89,54,297.63,19.56,33.78,41.44,53.67
3,1,2022,47.33,37.33,40.67,79.56,105.89,118.44,104.89,99.22,39.78,41.44,197,193.86,143.89,148.3508333,148.33,127,54,297.38,19.56,33.67,41.56,48.44
4,1,2022,47,37.11,40.78,79.44,105.33,117.56,104.67,99.44,39.89,41.56,196.44,192.14,143.33,147.3908696,148.22,126.89,54.11,302.88,19.56,34.11,40.33,44.89
5,1,2022,47.44,37.22,42.78,79.22,106.44,118,105.22,99.67,40.22,41.44,195.11,193.14,143.22,148.0820833,147.89,126.33,54.56,300.88,19.89,33.78,40.44,39.44
6,1,2022,47.11,37,42.56,78.89,105.78,117.78,104.78,99.44,40.11,41.44,195.22,192.14,143,147.0621739,147.89,126.22,54.33,300.63,19.89,35.33,40,38
7,1,2022,46.89,37.22,42.22,78.56,105.22,117.67,104.33,99.11,39.78,41.44,195,192.14,142.67,147.8844,148.22,126.22,54,300.63,19.89,35.44,39.67,37
8,1,2022,46.88,37,43.38,78,105.25,118.75,104.25,98.13,40,41.63,197,196.33,141.63,146.169,146.88,125.38,54.13,301.14,19.88,36.25,39.63,38
9,1,2022,43.33,34.33,39,74,100.67,116.67,100,99.33,39,41.33,207.33,198,141.33,147.33,151.67,131,51.67,261.67,19,33.33,38.67,36.67
10,1,2022,47,37.22,42.22,78.56,105.22,117.67,104.33,99.11,39.78,41.44,194.89,192.14,143,148.1516667,147.89,126.11,54,300.63,19.89,34.44,39.78,36.56
11,1,2022,47.11,37.22,42.22,78.56,105.22,117.67,104.33,99.11,39.78,41.44,194.89,192.14,143,149.5576,147.89,126.11,54,300.63,19.89,33,38.56,35.22
12,1,2022,46.78,37.22,42.22,78.33,105.44,117.44,104.44,99.22,40.22,41.44,195.67,192.14,143.22,148.6528,148.33,125.89,54.67,300.63,20.11,33.56,37.78,34.11
13,1,2022,46.56,37.22,42.11,78.22,105.22,117.33,104.22,99.33,40,41.44,194.89,192.14,143,149.2836,147.89,126.11,54.44,300.63,20.11,33.56,38,33.78
14,1,2022,45.17,36,41,75,102.33,115.83,101.67,97.17,39.83,40.67,198.33,198.75,142.17,148.5466667,148.33,127.5,54,258.17,19.83,32.33,36.33,34.17
15,1,2022,46.57,36.43,42.71,76.57,104,117.43,103.43,98.43,40.14,41,199.57,203,142,149.0138095,147.86,126,55,258.17,20,34.14,38,34.57
16,1,2022,50,38,38.5,76,102.5,116,100.5,99,39.5,41.5,206.5,192,136,148.54,149.5,127,54,275,20,30,37.5,32.5
17,1,2022,45.57,36.86,42.14,76.43,104.43,117.43,103,97.29,40,41.43,195.29,191.6,141.71,148.9846154,147.14,126.57,54.14,301.14,20,33.29,35.71,33.86
18,1,2022,46.75,37.13,43.5,77.63,105.63,118.63,104.38,98.38,40.25,41.63,196.63,196.33,141.63,148.2732,146.88,125.38,54.63,301.14,20.13,35,38.13,32
19,1,2022,47.22,37.56,42.44,79.44,105.44,117.89,104.22,99.44,40,41.44,194.89,193.57,143,148.4395833,147.33,126.33,54.33,300.63,20.22,32.56,37.89,27.44
20,1,2022,47.25,37.38,43.63,79,106,118.88,104.25,98.5,40.38,41.63,196.25,197.33,141.63,148.1579167,146,125.25,54.63,301.71,20.25,31.38,37.88,26.13
21,1,2022,47.22,36.89,42.44,79.44,105.89,117.11,104.33,99.44,39.89,41.44,194.56,193,143.33,148.7020833,146.78,126,54.22,301.13,20.22,30.33,38.33,24.33
22,1,2022,46,36.63,41.13,77.5,104.75,115.88,103.5,98.75,39.63,41.25,193,186.83,143.63,146.893,147.5,127.25,53.38,301.13,20.13,30.38,38,23.63
23,1,2022,44,35,39.33,74.33,101.33,116,100,99.67,39.33,41.33,207.33,198,143,148.4288889,150.67,131,51.67,262,19.67,33,38,23.33
24,1,2022,47.22,36.78,42.22,78.67,106,117,104.44,99.56,39.89,41.44,194.22,191.57,143.33,148.006,146.56,126,53.67,301.13,20.22,29.78,38.22,22.44
25,1,2022,47,36.67,42.11,78.56,105.89,116.78,104.33,99.44,39.89,41.44,194.22,191.57,143.33,148.3395833,146.56,126,53.56,301.13,20.22,29.11,38.22,22.44
26,1,2022,44.6,37.2,44.6,75.8,104.4,117.6,102.2,97.8,39.6,41.6,199,190,143.6,150.336875,147.6,127.2,49.8,314.6,20,30.8,38.2,23.6
27,1,2022,47,36.78,42.11,78.67,105.89,116.67,104.33,98.89,39.78,41.44,192.44,191.57,143.56,147.6896,146.56,126.11,53.33,301.13,20.22,29.89,37.56,22.67
28,1,2022,47,37.33,42.11,78.67,105.89,116.56,104.33,98.89,39.78,41.56,192.11,200,143,147.5504167,146.56,126.78,53,305.13,20.22,29.67,36.33,22.67
29,1,2022,47,37.25,43.25,78.13,106,117.5,104.25,97.88,40,41.38,193.63,204.71,141.63,146.6378261,145.38,126.13,53,299.43,20.25,30.13,36.13,22.75
30,1,2022,45.17,36,40.67,75.5,102.5,114.67,101.83,96.5,39.5,40.67,194.33,210,142,147.3923529,147,128.5,52.5,258.83,20,28.33,33.33,22.67
31,1,2022,46.86,36.57,42.43,77.14,104.43,116.14,103.29,97.86,39.71,41,196.14,211.67,142,148.1895833,146.14,127,53.29,258.83,20.14,28,35.71,20
1,2,2022,46.88,36.75,41.25,77.88,104.5,115.25,103.5,99,39.75,40.88,194.13,207.14,143.38,148.1672,146.63,127.88,53.13,264,20.13,28.63,35.75,18
